review,sentiment
"1251194353772630024	@kate_awakening @GlblCtzn @JLo @Oprah @taylorswift13 Did you notice the WHO changed their logo recently?  It used to say ""WHO Cares"".
",0
"1251194353160257536	@WordsOnIce @NicolasEdny Forever in a Paula Abdul video? 😄 https://t.co/OCOiYTw4Jv
",0
"1251194353848127489	Why i feel so hard to fall asleep 😢😢
",0
"1251194353667706885	@pietjepsvpuk Sure buddy. https://t.co/6AL6vpBkZz
",0
"1251194353692880901	@CFCDaily @StanleyS7_ Here comes the jorginho accounts
",0
"1251194353764220929	@OutnumberedFNC because we don't say them Harris Faulkner. Them words you speak of,our piece of s*** worthless representatives in Washington DC do. And then do nothing !
",0
"1251194357958553608	y there seems to be no shortage of stupidity when it comes to me
",0
"1251194357828501512	@TweetsAnoop @GregAbbott_TX @TexasFLCA @KendraScott I never said anything about seeing Libs cry.  I don’t know why you think this is a political issue.  It’s literally a ruling class of both republican and Democrat politicians deciding what business is essential, who can go outside, etc.  this isn’t political.
",0
"1251194357916536838	@realDonaldTrump We've been told in the uk to expect another 6 waves of the virus within the next year.  I'm starting to think someone is bullshitting and they are trying to drag this out for as long as possible.
",0
"1251194357979504641	'At pace' - the biggest bullshit phrase used by large public sector organisations to pretend they doing soemthing
",0
"1251194357895639041	@food_girl @RyanAFournier WOW, daffodil. U could almost be describing Con Man Trump.  The big difference is that her lack of action have not resulted in the needless deaths of many Americans. These Americans are irreplaceable. He is not. He will be replaced as the genocide president on Nov. 3, 2020
",0
"1251194358021459968	This Scene is Me at The George Romero Center Opening at Pitt Last October!! #AHardDaysNight #TCMParty #TCMFF
",0
"1251194357937508353	@realDonaldTrump Wtf is wrong with you? People are dying and you are supposed to be a public servant!
",0
"1251194357996273666	@JessFink love to feel lucky to get any of that rich guy boot dirt, some people only get to lick normal dirt
",0
"1251194358054948866	Portrait of Tracy - Jaco Pastorius
",0
"1251194357966929920	@taylorswift13 ily thank u for making the right decision even if not seeing u breaks my heart hope u and ur family are alright 🥺💕
",0
"1251194357908111367	Has Jared given the testing kits to the Israeli army or sold them to the highest bidder?
",0
"1251194358013079555	@DaveyPainting Just trying to think of what wrestler I want as Skelator
",0
"1251194357971116035	One-fifth of large retirement plan sponsors say they are suspending 401(k) matches https://t.co/3R6P9p4kaz
",0
"1251194357962727424	@nbpwba @CrystalRacing I wonder how many people know /care about that story? I've always wanted to do it but feel like no one really is interested haha but I'm a tyre guy
",0
"1251194357937582080	My TL since the quarantine began
",0
"1251194358008872961	The shirt is also so comfy, it’s like it’s so soft compared to my other PWTees shirts. 🥰
",0
"1251194357962719240	@Richie_Hertz Dr Phil's time in the mainstream is done - all of these lunatics should be prosecuted for criminal negligence after the next election
",0
"1251194357769781252	""UK government announces taskforce to develop vaccine for coronavirus"" #COVID19 https://t.co/JLtk9Vdlbd
",0
"1251194358113673217	@lodgepolepines ♥️♥️♥️  I learned 吃 last week so yea i guess you could say I understood about 30% of this
",0
"1251194358147297284	;;  me  vs  protecting  all  the  children  on  the  tl  through  loki
",0
"1251194357979525121	What an edit😭
",0
"1251194361985019904	@BpEns64 @BorynackNick @ToadstoolC @TheExiledExpert @Debbie56111656 @realDonaldTrump And he says the states should have been better stocked up and then says no one could have seen this coming...
",0
"1251194362169622529	@wildworks I’m already stuck doing housework at home, I don’t want to do it on a cute island at the same time.
",0
"1251194362064703490	@ everyone I know from 2016 and before
",0
"1251194362102497285	@PaulEmbery You appear to be a bit of a back office wanker.
",0
"1251194361993408513	Sister/Charge Nurse - United Kingdom, Blackpool A position has become available on Ward 39 for a full time sister /charge nurse role.  The position operates internal rotation which covers long days, n... Apply Now at https://t.co/Ubfx68az0c
",0
"1251194362182197249	@realDonaldTrump  #AdjournCongress  Get America in motion, Mr President
",0
"1251194362077360129	See what happens when you niggas get with white women who have a fetishize y’all? Ion condone domestic violence. But Sis..if you beat yo mama, and that lil colonizer of a bf ass and ya daddy for causing it. Fades for everyone
",0
"1251194362161135620	@SweetSasha_ Nah. If you’re paying the min on your credit cards for example the interest is already being paid. Your extra payments to credit cards would be going entirely to principal.
",0
"1251194362098339841	Get moving to some Disco Dough 🎶🎵😊 https://t.co/kikAonn7BP
",0
"1251194361519505416	last year's classmates are the best #2019 https://t.co/DtKe6nxDjt
",0
"1251194362190594048	@salemballew I am praying for u. I count the pills out if I’m that unsure
",0
"1251194360932249608	Must be nice to be a cat, lounging around like she owns the joint all day, not a care in the world. https://t.co/kThkIVUueW
",0
"1251194362207309827	ARMYs. ARMY is an abbreviation... ""Armies"" just doesn't make sense to me.
",0
"1251194362203078656	bro the mayor of chicago memes KILL ME
",0
"1251194362224087041	@butterbarr You can define the suit better and all the details. I love this image too.
",0
"1251194362349969409	#WHYRUep12   I need to scream and shout loud!!!
",0
"1251194366229700609	this shit is ridiculous rn
",0
"1251194366271655936	Deaths from COVID nearly 14000 and dude in the bus talking about how he’s visiting his elderly parents for a birthday - “they know the risks”   I’m not even surprised honestly
",0
"1251194365894107137	Today is Pet Owners Independence Day and was created to have pets and their owners strangely switch roles for the day. You can use today and this time off to give your pets extra attention as you relax with your beloved furry friends 🐱🐶  #pets #cloviscommunitycollege #tutors https://t.co/5cGPHINcqH
",0
"1251194366141628427	@pxrchases @RomeoFrmATL My name oreo none of y’all better
",0
"1251194365747347463	When the managers of a nursing home on France’s Cote D’Azur found out a resident had COVID-19, they put into action a standard playbook they believed would contain the spread. It did not https://t.co/3CSWQffcxL https://t.co/krRAYg16ld
",0
"1251194366338662401	@DreRichRhodes He did the returns tho too didn’t he
",0
"1251194366233923585	@LASportsRadio @XavierHarkness @Kobe2Born @SkywalkerBurner @michaelkozziol @JCrossover 100% true that college kids will follow their teams. But money follows talent and the talent is following money and all that college kid money goes to other people.
",0
"1251194366158417921	This is our in home floral arrangement during this time of year. 🤠 🌿 🗻  #Appalachia #ramps #wildleeks #leek #rampseason #Elizabethton #mountainfood #forest #northeasttennessee #appalachianhighlands #johnpaulusa… https://t.co/C6ntTUPIFU
",0
"1251194365285974021	AAR 10 March 202 - The last pre-pandemic Fun City session - Star Wars: Outer Rim, The Rise of Blitzkrieg, and Pacifc Go - https://t.co/t6m6WldJBo  @BoardGameGeek  #wargaming https://t.co/ePbl0WDWto
",0
"1251194366309421057	@Mister_Woodo They’re now wanting to sing happy birthday to that dear old chap Tom!  He’s great and all that but it’s all just ott nonsense!  Not constructive or practically helpful at all!
",0
"1251194366380605440	So glad to have met @PriyaneetKainth! Such exciting things coming up!
",0
"1251194365386645508	✨✨✨✨✨✨ Editing new photos today 😈 If you wanna see the raw, unedited material go to https://t.co/HD3xfAiGQO You won’t regret it (; https://t.co/Tn5MkUEVLR
",0
"1251194366368112641	Ah shit here we go again.
",0
"1251194365860630533	Saleem Kaiser Malik assigning the charge of Deputy Director in Govt. Medical College Rajouri. https://t.co/d5qYBzCbAM
",0
"1251194366355480576	@firkey_ Walter white's not so white undies is on top 🤭 Chernobyl and Dexter and True Detective (season one only) deserve to be on the top . Period.
",0
"1251194366330310656	Chesterror.  control alt tweet.  Miss you @AlaskaAir!
",0
"1251194366460342274	@JamesFine2 @RepBobbyRush @MollyJongFast Some of the MAGAts sure do!
",0
"1251194366502359041	ctfu 🥱 twitter is to much 😂
",0
"1251194366410063874	@BrymOlawale A feedu fan'na is actually the best song in the world right now...
",0
"1251194366435213313	Delivery to Ikeja a place that u r very close too and u want me to pay 1k5 .. Don't worry i am not buying again, keep ur shit.
",0
"1251194366321930242	@Hazboy123 no smash announcement will ever be greater imo. it was a character only desperate p5 fans thought was likely announced at the most unlikely time
",0
"1251194366451998720	@CBSNews Well French people are the worst biological weapon makers
",0
"1251194370533068800	Turnips are selling in my town for 172 bells if you want to come over! Gate is open for friends 😊
",0
"1251194369371181057	Working on the notion that @JBurtTelegraph was correct with the paperwork being sent prior to March 31st &amp; if it was the correct paperwork! Then we should be seeing some movement before next Friday. 📃 👍🍻👍#NUFCTakeover #nufc #cans https://t.co/9pzHDo6Cwy
",0
"1251194370537263110	@srtalycia_ She'll to stay crazy when to see everything in English
",0
"1251194369908117512	""💥💥 An opportunity that is not repeated 💥💥 Take advantage of your offer with vogacloset  ⭐  only when you use my special vogacloset coupon 🥇  ⚡   Use coupon 👇👇  كود خصم فوغاكلوسيت  86T   🐳  LY7   💪  VSD https://t.co/oh4QsdY99T
",0
"1251194370579148801	@Avery_FN All the Aim assist defenders:🤡
",0
"1251194370558177282	@SimonDeDeo @JayDeeDubyu hah yeah possibly in not great ways.
",0
"1251194370604269572	If you want to be successful don’t follow what everyone is doing.
",0
"1251194370600112129	@MarshaBlackburn And throw ALL DEMOCRATS &amp; RINOs IN THAT QUARANTINE!
",0
"1251194370524688385	@Skeydoh2 @arckenny4real11 @GilmasThudas @GaryLineker Weird that you raving one assist from over ten years ago and saying that's why he never struggled lol. But I don't think you watched that game live in 2009. I really don't lol. Cause if you did, you wouldn't brag about that game.
",0
"1251194370457571329	There are more people sick of her than of CV19 !!!
",0
"1251194369933291525	You can purchase a ticket until 5:00 today for a chance to win!! Thank again for all of your support!!!❤️🤍💙 https://t.co/ZFj6YAROu1
",0
"1251194370600112128	@DanCrenshawTX She doesn't care. She never has. This has always been about her retention of power.
",0
"1251194369522184193	If anyone wants to change up their Zoom Background or wants to pretend they're hosting a press conference after a Stanford win, I got you. https://t.co/TK2SEcBUVB
",0
"1251194370604314625	@divagulati @JAHuggins93 I suppose this is the only platform we can agree upon!
",0
"1251194370583339009	Today’s Friday, Please don’t give us anymore updates till Monday. Let’s enjoy life small tonight. We beg.
",0
"1251194374718980099	More of this pleaseeeee #FlaqoNaAzziad
",0
"1251194374576365572	@greggentry1 @mattyglesias I was talking about the stock market having tanked. That was our leverage. More people will die and more misery will come due to the timidity of the bill.
",0
